trial_number,state,objective,failure_reason,config_hash,config_source,config_json,MAE_mean,NRMSE_mean,R2_mean,R2_median,R2_min,R2_std,RMSE_mean,active_tit_pcd_mean,active_tit_pcd_min,active_tit_violation_max,bias_abs_mean,objective_definition,parameter_count,physics_admissible,physics_level,training_time_s,val_data_loss,val_physics_loss,val_total_loss
103,COMPLETE,0.7292861606089349,,46ea37b4300888cc0fc15eb2cfb01cfbb80a485825da8ac7d018838cb31f2da7,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":64,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[32,32,96,256],""huber_delta"":1.0,""lambda_phys"":0.0033427760117527984,""learning_rate"":0.0072353534479533185,""loss_data"":""mse"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0103_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.057906606356520354,""use_lbfgs"":false,""weight_decay"":0.0}",3.116995170727836,0.43546280067947557,0.8053912197086726,0.825205560496763,0.6796341100488268,0.06595095540257429,4.634304437663049,86.083984375,83.203125,16.796875,0.6947112657486715,predictive_only_robust_score_R6,29633.0,False,C,2399.064674999998,0.1535067930817604,0.2067761480808258,0.1541980028152466
104,PRUNED,0.8066537097764033,PRUNED: median_pruner_after_two_folds,68655bfce9517113afa61cbcdc1cbb33e172bbd8753d67411d5ca3799516e69f,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.15,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":2.5,""hidden_widths"":[64,48,96,256],""huber_delta"":0.9043139894078467,""lambda_phys"":2.7899401267976462,""learning_rate"":0.0006353854799899712,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0104_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":64,""synthetic_levels"":5,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.05904975587154005,""use_lbfgs"":false,""weight_decay"":1.612318589117734e-06}",,,,,,,,,,,,,,,,,,,
105,PRUNED,0.7426724717508119,PRUNED: median_pruner_after_two_folds,15e41239bdf4b3d85f7fd953778fd80cc3d05ccf5e6f4338fe65f2f92a58645e,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":16,""fourier_scale"":0.10455060507620693,""gradient_clip"":10.0,""hidden_widths"":[48,32,128,256,256],""huber_delta"":1.2170173724422833,""lambda_phys"":0.0003854761849469518,""learning_rate"":0.002498814675472032,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0105_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.0188511691826361,""use_lbfgs"":false,""weight_decay"":2.5884054141649755e-07}",,,,,,,,,,,,,,,,,,,
106,COMPLETE,0.7572051872489302,,1e46d3aa028fdc8363e3e90329dc36038fc38d1e445ef60738f9ba253b016668,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":64,""fourier_scale"":0.019854375224116295,""gradient_clip"":10.0,""hidden_widths"":[48,64,96,128,96],""huber_delta"":0.8414826595540645,""lambda_phys"":0.0005841432045358059,""learning_rate"":0.004111103537467837,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":600,""name"":""TRIAL_0106_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.19801902782325223,""use_lbfgs"":false,""weight_decay"":2.356890983853938e-06}",3.0553077144918754,0.4265147132196493,0.8148849014840739,0.8191401419576537,0.7249101800052615,0.0497145348993017,4.542427740360925,78.90625,70.263671875,29.736328125,0.38261484044952243,predictive_only_robust_score_R6,40465.0,False,C,293.05897000000186,0.06542074382305145,0.22345527410507202,0.06555127501487731
107,PRUNED,0.7308119828091001,PRUNED: median_pruner_after_two_folds,94b857529206504b511e594a64944dc109bd3d8f62daf7c00b9585759d4ff5c0,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":""FULL_BATCH"",""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.15,""fourier_dim"":16,""fourier_scale"":0.01664688425268822,""gradient_clip"":2.5,""hidden_widths"":[96,48,96],""huber_delta"":1.0610502348233082,""lambda_phys"":0.004145242929599369,""learning_rate"":0.0013945518438830142,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0107_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":128,""synthetic_batch_size"":64,""synthetic_levels"":5,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.05070006713399863,""use_lbfgs"":false,""weight_decay"":2.8446536427318304e-06}",,,,,,,,,,,,,,,,,,,
108,COMPLETE,0.7528407676261495,,9668163be01a0748271303c5c32210652d04e140496d637e0233fea335bb2ee1,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":64,""fourier_scale"":0.018927959612407813,""gradient_clip"":10.0,""hidden_widths"":[48,64,96,128,96],""huber_delta"":0.7541625648335839,""lambda_phys"":0.0003945970763747953,""learning_rate"":0.0024759742450261306,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":600,""name"":""TRIAL_0108_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.1885375430980569,""use_lbfgs"":false,""weight_decay"":2.041027587833499e-06}",2.963434025594356,0.4257706137787805,0.8150905550574432,0.8254447209527497,0.7151221776374945,0.05375010747916442,4.534197822970752,79.6484375,74.853515625,25.146484375,0.45338732568395884,predictive_only_robust_score_R6,40465.0,False,C,389.58295380000345,0.06258189380168915,0.25659737586975095,0.06268314644694328
109,COMPLETE,0.7436657303543555,,3583ad29211ed62b91d2f70e80edc9dbb155280f6518a808f5844a2c0743b18f,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":64,""fourier_scale"":0.01850826696104288,""gradient_clip"":10.0,""hidden_widths"":[48,64,96,128,96,256],""huber_delta"":0.6929540829043401,""lambda_phys"":0.00036740260856503177,""learning_rate"":0.007079984053299512,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":400,""name"":""TRIAL_0109_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.18617602121169402,""use_lbfgs"":false,""weight_decay"":3.304581505887284e-06}",3.0402214281569275,0.42941060241301354,0.8115502674155046,0.827173916426956,0.700334332015758,0.05842070524736586,4.57412005399654,77.666015625,70.556640625,29.443359375,0.3520089974115766,predictive_only_robust_score_R6,65457.0,False,C,310.243789499993,0.06258403435349465,0.2036534309387207,0.06265885755419731
110,COMPLETE,0.7556733720410878,,8676595a7a93569bc7dd8562e2f2ff84849d71f01e8441fb915aff58f39e839e,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":1024,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":64,""fourier_scale"":0.018101324351605858,""gradient_clip"":10.0,""hidden_widths"":[48,64,96,128],""huber_delta"":1.0,""lambda_phys"":0.0004220874191852292,""learning_rate"":0.00396778696684842,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":600,""name"":""TRIAL_0110_TIT_INC"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.16044801276395243,""use_lbfgs"":false,""weight_decay"":2.1962272929879226e-06}",3.082436788549108,0.42954003736618684,0.8123158082801674,0.8247665132690682,0.7200498075080652,0.050180472724885794,4.573737972907084,69.912109375,60.888671875,39.111328125,0.4456200359655026,predictive_only_robust_score_R6,28113.0,False,C,219.72717360000388,0.14845746159553527,0.23642647862434388,0.14855725616216658
111,PRUNED,0.7964704034325026,PRUNED: median_pruner_after_two_folds,2d620bdad61410143dc7e85dce94bbfd8164f27df7b8d560c2aa84061cb715cb,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":1024,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.0,""fourier_dim"":64,""fourier_scale"":0.014936732338276573,""gradient_clip"":10.0,""hidden_widths"":[48,64,96,128,96],""huber_delta"":1.0,""lambda_phys"":0.00012429241382542181,""learning_rate"":0.00375761601197764,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":600,""name"":""TRIAL_0111_TIT_INC"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""no_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.16719142190502298,""use_lbfgs"":false,""weight_decay"":2.7640598993412673e-06}",,,,,,,,,,,,,,,,,,,
112,COMPLETE,0.7443679041336961,,c1f592fae19d5bac16154b43cd843a7300630c193c308eb0f403dbe60284f83c,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":32,""fourier_scale"":0.017357053235476316,""gradient_clip"":10.0,""hidden_widths"":[48,256,96,128,64,32],""huber_delta"":0.7093501267394237,""lambda_phys"":0.0006550717062489418,""learning_rate"":0.003632060136021582,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0112_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.5,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.022718494740922874,""use_lbfgs"":false,""weight_decay"":2.2180381056616478e-06}",2.9898540714739994,0.4304943370144674,0.8108028142574369,0.8241095565355345,0.7029040912614475,0.05687699009576484,4.584276380442952,86.474609375,84.08203125,15.91796875,0.5535135208217479,predictive_only_robust_score_R6,63121.0,False,C,637.3904126000016,0.06873459368944168,0.2056632846593857,0.0688693180680275
113,PRUNED,0.8030862091572006,PRUNED: median_pruner_after_two_folds,f2716c3504496e7d9daa89164dbbf785f1edff525b129cb275c6882722b2e23b,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":2.5,""hidden_widths"":[32,256,96],""huber_delta"":1.562375626659454,""lambda_phys"":0.0015754110541960358,""learning_rate"":0.0017587516724315642,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0113_TIT_INC"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.1,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":512,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.022621854100890043,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
114,PRUNED,0.7836101709296286,PRUNED: median_pruner_after_two_folds,b7e511d9a8ed6afccd09dcf8ffa1ec4f7cd219b22b255a0905865cc90dd0f662,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.25,""fourier_dim"":64,""fourier_scale"":0.019947624019100982,""gradient_clip"":10.0,""hidden_widths"":[48,192,48,128,192,96],""huber_delta"":0.7534140389613004,""lambda_phys"":0.0003609253439313679,""learning_rate"":0.003829554416924072,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":150,""name"":""TRIAL_0114_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":64,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.09594972099022565,""use_lbfgs"":false,""weight_decay"":1.5182958193806866e-06}",,,,,,,,,,,,,,,,,,,
115,COMPLETE,0.7476672578182966,,107abe0327aa09bda8ddf23992b3ac18a17bbb218666e2ab40a63f75e5a717cb,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.15,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":2.5,""hidden_widths"":[96,48,96,128],""huber_delta"":0.8121210686463071,""lambda_phys"":1.0,""learning_rate"":0.0005383099143793131,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0115_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.25,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":128,""synthetic_batch_size"":64,""synthetic_levels"":5,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.03431301299417878,""use_lbfgs"":false,""weight_decay"":9.736126084598947e-07}",3.050830611740941,0.4310785745511234,0.8104710306703706,0.8258500385682153,0.7072934081803671,0.055109017274254185,4.588685148688467,100.0,100.0,0.0,0.45398491534008956,predictive_only_robust_score_R6,22867.0,True,A,1791.9743688999988,0.07219473347067833,0.0,-20.8625919342041
116,PRUNED,0.8033993474946934,PRUNED: median_pruner_after_two_folds,a5e0f66c8ceadc69c7e631bcbf1006e62618a045015cf24671604401883a59ad,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":128,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.15,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":2.5,""hidden_widths"":[96,48,96,128],""huber_delta"":1.9951923243150527,""lambda_phys"":0.0022325946211193405,""learning_rate"":0.00011321455976807342,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0116_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":64,""synthetic_levels"":7,""synthetic_local_span_std"":1.0,""target_transform"":""log1p"",""tau_softplus"":0.12503130700920734,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
117,COMPLETE,0.7462971138791705,,44950b3272a95fa4f0d4e3f1e6891c8b40120db134594aaba5ab0e70f82bce2a,OPTUNA_AUTONOMOUS_R6,"{""activation"":""gelu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.25,""fourier_dim"":64,""fourier_scale"":0.023401880283532156,""gradient_clip"":10.0,""hidden_widths"":[48,64,96],""huber_delta"":1.2656798640872675,""lambda_phys"":0.00033561623686389233,""learning_rate"":0.005162891601832236,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":150,""name"":""TRIAL_0117_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":256,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.16416268455666178,""use_lbfgs"":false,""weight_decay"":6.063285900535146e-06}",3.2640013218813464,0.44803676631173933,0.7969770746255845,0.8159747085071083,0.7104827321803391,0.044826454437238546,4.7722615170393246,91.953125,81.8359375,18.1640625,0.7956284658120844,predictive_only_robust_score_R6,15665.0,False,C,287.51335310000286,0.07751282304525375,0.058363644685596225,0.07753240913152695
118,PRUNED,0.7483968461460291,PRUNED: median_pruner_after_two_folds,6f92ebd303b9b6977359e6caf7bab9d2170b5a99cde8a2615e988a5a66e437d8,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.08,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":1.0,""hidden_widths"":[96,160,96,128,96],""huber_delta"":1.0,""lambda_phys"":1.0,""learning_rate"":0.0001798317355442384,""loss_data"":""mse"",""lr_scheduler"":""reduce_on_plateau"",""max_epochs"":800,""name"":""TRIAL_0118_TIT_INC"",""nonnegative_output"":false,""optimizer"":""NAdam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""relu_squared"",""physics_real_fraction"":0.5,""physics_warmup_fraction"":0.25,""physics_weighting"":""ADAPTIVE_LEARNED"",""synthetic_base_rows"":256,""synthetic_batch_size"":512,""synthetic_levels"":3,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.18562561955133416,""use_lbfgs"":false,""weight_decay"":0.0}",,,,,,,,,,,,,,,,,,,
119,COMPLETE,0.7230616817588292,,0567cbc8c2315d351943e1044acc19ee9c136520d13bf561d1d28ffd98bd11ec,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":1024,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":64,""fourier_scale"":0.022146631886102514,""gradient_clip"":10.0,""hidden_widths"":[64,128,96,128],""huber_delta"":1.0,""lambda_phys"":0.0005139153319166624,""learning_rate"":0.0008042030772576756,""loss_data"":""mse"",""lr_scheduler"":""cosine"",""max_epochs"":600,""name"":""TRIAL_0119_TIT_INC"",""nonnegative_output"":false,""optimizer"":""RMSprop"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":128,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""log1p"",""tau_softplus"":0.11011756594140382,""use_lbfgs"":false,""weight_decay"":6.916484716152711e-07}",3.117554154734443,0.4441375398080599,0.7982920031274504,0.8158466533544722,0.6747753827740608,0.06386744224693766,4.728584238952951,81.376953125,75.927734375,24.072265625,0.441346437449363,predictive_only_robust_score_R6,41505.0,False,C,350.24439619999976,0.1718566298484802,0.22072661221027373,0.17197006642818452
120,PRUNED,0.7663489272457817,PRUNED: median_pruner_after_two_folds,55ba0ffe317b22570a9577cd4f4b7559791fbc6f18c463580da5cd3f367af71e,OPTUNA_AUTONOMOUS_R6,"{""activation"":""silu"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":8,""fourier_scale"":0.011542597277467346,""gradient_clip"":10.0,""hidden_widths"":[128,32,96,128,96],""huber_delta"":1.0393755617096798,""lambda_phys"":0.0006832038182326091,""learning_rate"":0.0017568457998458815,""loss_data"":""huber"",""lr_scheduler"":""cosine"",""max_epochs"":600,""name"":""TRIAL_0120_TIT_INC"",""nonnegative_output"":false,""optimizer"":""AdamW"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""data_only_dropout"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.25,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":512,""synthetic_batch_size"":256,""synthetic_levels"":7,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.17238695188068448,""use_lbfgs"":false,""weight_decay"":4.978769542478621e-06}",,,,,,,,,,,,,,,,,,,
121,COMPLETE,0.7612691954060522,,c3759d2ea47dc2516b54c298857eed6562b9c5060da143326a776cd8ca57822e,OPTUNA_AUTONOMOUS_R6,"{""activation"":""softplus"",""batch_size"":512,""config_source"":""OPTUNA_AUTONOMOUS_R6"",""dropout"":0.03,""fourier_dim"":0,""fourier_scale"":0.05,""gradient_clip"":10.0,""hidden_widths"":[32,64,64],""huber_delta"":1.0306255791528534,""lambda_phys"":0.001287254249643475,""learning_rate"":0.0067082386304784325,""loss_data"":""huber"",""lr_scheduler"":""none"",""max_epochs"":400,""name"":""TRIAL_0121_TIT_INC"",""nonnegative_output"":false,""optimizer"":""Adam"",""parameter_sources"":{""physics_mode"":""FROZEN_R6_CAMPAIGN_POLICY""},""physics_dropout_mode"":""shared_stochastic"",""physics_mode"":""TIT_INC"",""physics_penalty"":""softplus"",""physics_real_fraction"":0.0,""physics_warmup_fraction"":0.0,""physics_weighting"":""FIXED_LAMBDA"",""synthetic_base_rows"":256,""synthetic_batch_size"":128,""synthetic_levels"":5,""synthetic_local_span_std"":0.25,""target_transform"":""original"",""tau_softplus"":0.10546708724672389,""use_lbfgs"":false,""weight_decay"":0.0}",3.055131571702952,0.42979904186362383,0.8126598007403967,0.8171125145210443,0.7322640367721994,0.04488961087620424,4.578671630167156,83.8671875,79.638671875,20.361328125,0.4468920386864948,predictive_only_robust_score_R6,6657.0,False,C,330.7748559000065,0.0684879869222641,0.26878411918878553,0.06883397996425629
